OBJECTID,ID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,STATE_ID,SUBTYPE,DENOM,MEMBERS,ATTENDANCE,LOC_TYPE,PROT,CATH
1038,10439674,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - EUGENE 9TH (SPANISH) BRANCH,541-345-1530,1155 PRESIDENT STREET,NOT AVAILABLE,EUGENE,OR,97401,5378,LANE,41039,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-16T00:00:00.000Z,ALT REF,2007-10-16T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,37685187,-123.0551101,44.075074,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1039,10439783,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - SACRAMENTO 3RD (HMONG) BRANCH,916-739-0365,2905 11TH AVENUE,NOT AVAILABLE,SACRAMENTO,CA,95817,3509,SACRAMENTO,06067,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,24461571,-121.4752804,38.5420781,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1040,10439836,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - HIGHLAND (YOUNG SINGLE ADULT) WARD,510-885-0619,2000 HIGHLAND BOULEVARD,NOT AVAILABLE,HAYWARD,CA,94542,1114,ALAMEDA,06001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23744328,-122.0568026,37.6622271,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1041,10439989,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - CLAYTON VALLEY 2ND WARD,925-687-3312,1360 ALBERTA WAY,NOT AVAILABLE,CONCORD,CA,94521,3705,CONTRA COSTA,06013,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23690566,-121.9658836,37.9509588,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1042,10440036,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - SERRA PARK (YOUNG SINGLE ADULT) WARD,408-732-8033,771 WEST FREMONT AVENUE,NOT AVAILABLE,SUNNYVALE,CA,94087,2305,SANTA CLARA,06085,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,24583274,-122.0443341,37.3527999,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1043,10440038,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - EUGENE 3RD WARD,541-344-6381,3500 WEST 18TH AVENUE,NOT AVAILABLE,EUGENE,OR,97402,3114,LANE,41039,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-17T00:00:00.000Z,ALT REF,2007-10-16T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,37688296,-123.1447964,44.0402368,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1044,10440119,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - SANTA CLARA 4TH WARD,541-689-4083,550 NORTH DANEBO AVENUE,NOT AVAILABLE,EUGENE,OR,97402,2264,LANE,41039,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-16T00:00:00.000Z,ALT REF,2007-10-16T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,37692802,-123.1787588,44.0668578,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1045,10440168,SAINT AUGUSTINE'S EPISCOPAL CHURCH,510-832-6462,525 29TH STREET,NOT AVAILABLE,OAKLAND,CA,94609,3512,ALAMEDA,06001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,120898211,-122.2677431,37.8181648,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1046,10440209,ALL SOULS EPISCOPAL CHURCH,510-848-1755,2220 CEDAR STREET,NOT AVAILABLE,BERKELEY,CA,94709,1519,ALAMEDA,06001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23644845,-122.2660484,37.8785924,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1047,10448395,SAINT BROTHER ALBERT CHMIELOWSKI CHURCH,408-251-8490,10250 CLAYTON ROAD,NOT AVAILABLE,SAN JOSE,CA,95127,4336,SANTA CLARA,06085,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-03T00:00:00.000Z,ALT REF,2008-12-03T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23698545,-121.8075427,37.357454,NAVTEQ,2008Q1,BLOCKFACE,N/A,TGS,NOT AVAILABLE,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,Y
1048,10447904,OUR LADY OF MERCY,530-222-3424,2600 SHASTA VIEW DRIVE,NOT AVAILABLE,REDDING,CA,96002,1556,SHASTA,06089,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-14T00:00:00.000Z,ALT REF,2008-11-10T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,105387554,-122.3262141,40.5697177,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,Y
1049,10683929,AMITABHA BUDDHIST SOCIETY OF UNITED STATES OF AMERICA,408-736-3386,650 SOUTH BERNARDO AVENUE,NOT AVAILABLE,SUNNYVALE,CA,94087,1019,SANTA CLARA,06085,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-04T00:00:00.000Z,ALT REF,2008-12-04T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,23738829,-122.0566591,37.3719187,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,"MAHAYANA, PURE LAND BUDDHISM",NOT AVAILABLE,0,NOT AVAILABLE,N,N
1050,10440297,SAINT JAMES' EPISCOPAL CHURCH,510-533-2136,1540 12TH AVENUE,NOT AVAILABLE,OAKLAND,CA,94606,3803,ALAMEDA,06001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23633479,-122.246137,37.7916558,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1051,10431835,MUSALLA SAN JOSE EASTRIDGE,408-274-5859,2268 QUIMBY ROAD,NOT AVAILABLE,SAN JOSE,CA,95122,1390,SANTA CLARA,06085,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-04T00:00:00.000Z,ALT REF,2008-12-04T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,"MOSQUES, RELIGIOUS",23725342,-121.8087368,37.3213082,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,N
1052,10684633,LAND OF MEDICINE BUDDHA,831-462-8383,5800 PRESCOTT ROAD,NOT AVAILABLE,SOQUEL,CA,95073,9407,SANTA CRUZ,06087,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-10T00:00:00.000Z,ALT REF,2008-11-10T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,23779691,-121.9327569,37.0110788,NAVTEQ,2008Q1,BLOCKFACE,N/A,TGS,NOT AVAILABLE,BUDDHIST,"TIBETAN, GELUGPA (FPMT)",NOT AVAILABLE,0,NOT AVAILABLE,N,N
1053,10447363,SAINT JAMES ROMAN CATHOLIC CHURCH,707-762-4256,125 SONOMA MOUNTAIN PARKWAY,NOT AVAILABLE,PETALUMA,CA,94954,8545,SONOMA,06097,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-10T00:00:00.000Z,ALT REF,2008-11-10T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23833346,-122.6211361,38.2570478,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,Y
1054,10440355,IGLESIA EPISCOPAL DEL BUEN SAMARITANO,415-824-7700,1050 SOUTH VAN NESS AVENUE,NOT AVAILABLE,SAN FRANCISCO,CA,94109,2616,SAN FRANCISCO,06075,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23619780,-122.4212179,37.7854542,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1055,10430570,SHIA ASSOCIATION OF BAY AREA,408-946-5700,4415 FORTRAN COURT,NOT AVAILABLE,SAN JOSE,CA,95134,2308,SANTA CLARA,06085,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-12-03T00:00:00.000Z,ALT REF,2008-12-03T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,"MOSQUES, RELIGIOUS",23735180,-121.956098,37.4211977,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,N
1056,10761574,SUBURBAN CHRISTIAN CHURCH,541-753-2802,2760 SOUTHWEST 53RD STREET,NOT AVAILABLE,CORVALLIS,OR,97333,1314,BENTON,41003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2009-03-05T00:00:00.000Z,ALT REF,2009-03-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,121076095,-123.3122972,44.5386511,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,CHRISTIAN,NOT AVAILABLE,588,NOT AVAILABLE,Y,N
1057,10440539,THE EPISCOPAL CHURCH OF THE GOOD SHEPHERD,510-549-1433,1823 9TH STREET,NOT AVAILABLE,BERKELEY,CA,94710,2102,ALAMEDA,06001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23633225,-122.2946581,37.8702002,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1058,10440546,SAINT PAUL'S EPISCOPAL CHURCH,510-834-4314,114 MONTECITO AVENUE,NOT AVAILABLE,OAKLAND,CA,94610,4556,ALAMEDA,06001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23666004,-122.2602169,37.8111043,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1059,10440550,EPISCOPAL CHURCH OF SAINT JOHN THE EVANGELIST,415-861-1436,1661 15TH STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94103,3511,SAN FRANCISCO,06075,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23594401,-122.4212669,37.7664068,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1060,10440551,SAINT GREGORY OF NYSSA EPISCOPAL CHURCH,415-255-8100,500 DE HARO STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94107,2306,SAN FRANCISCO,06075,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23601889,-122.4017286,37.7632208,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1061,10440552,HOLY INNOCENT'S EPISCOPAL CHURCH,415-824-5142,455 FAIR OAKS STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94110,3618,SAN FRANCISCO,06075,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23603696,-122.4235218,37.7494172,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1062,10440556,SAINT JAMES EPISCOPAL CHURCH,415-751-1198,4620 CALIFORNIA STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94118,1225,SAN FRANCISCO,06075,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23599426,-122.4673341,37.7849359,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1063,10440558,SEI KO KAI CHRIST CHURCH,415-921-6395,2140 PIERCE STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94115,2214,SAN FRANCISCO,06075,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-06T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23614111,-122.4372083,37.7901867,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1064,10440559,SAINT LUKE'S EPISCOPAL CHURCH,415-673-7327,1755 CLAY STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94109,3612,SAN FRANCISCO,06075,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23600701,-122.4221746,37.7920475,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1065,10576800,KNOLLBROOK CHRISTIAN REFORMED CHURCH,541-757-8788,1677 SOUTHWEST 35TH STREET,NOT AVAILABLE,CORVALLIS,OR,97333,1128,BENTON,41003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2009-03-05T00:00:00.000Z,ALT REF,2009-03-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,119685276,-123.2891927,44.5492859,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,CRC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1066,10440709,TRINITY EPISCOPAL CATHEDRAL,408-293-7953,81 NORTH SECOND STREET,NOT AVAILABLE,SAN JOSE,CA,95113,1205,SANTA CLARA,06085,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23693475,-121.8907927,37.3378207,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1067,10440711,IGLESIA NUESTRA SENORA DE GUADALUPE,408-293-7953,81 NORTH SECOND STREET,TRINITY EPISCOPAL CATHERDRAL,SAN JOSE,CA,95113,1205,SANTA CLARA,06085,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23693475,-121.890814,37.3378151,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1068,10440712,SAINT PHILIP'S EPISCOPAL CHURCH,408-251-8621,5038 HYLAND AVENUE,NOT AVAILABLE,SAN JOSE,CA,95127,2212,SANTA CLARA,06085,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-08T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23704215,-121.8236244,37.375827,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1069,10440714,HOLY CHILD EPISCOPAL CHURCH,408-251-1963,5038 HYLAND AVENUE,NOT AVAILABLE,SAN JOSE,CA,95127,2212,SANTA CLARA,06085,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-07T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23704215,-121.8236193,37.3759559,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1070,10440716,SAINT THOMAS EPISCOPAL CHURCH,408-736-4155,231 SOUTH SUNSET AVENUE,NOT AVAILABLE,SUNNYVALE,CA,94086,5969,SANTA CLARA,06085,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-05T00:00:00.000Z,ALT REF,2007-11-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23715053,-122.042919,37.3773829,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1071,10447359,RESURRECTION PARISH,707-544-7272,303 STONY POINT ROAD,NOT AVAILABLE,SANTA ROSA,CA,95401,8414,SONOMA,06097,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-10T00:00:00.000Z,ALT REF,2008-11-10T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23830117,-122.7430295,38.4345208,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,Y
1072,10452975,SAINT ANDREWS MISSIONARY BAPTIST CHURCH,510-465-8023,2624 WEST STREET,NOT AVAILABLE,OAKLAND,CA,94612,1130,ALAMEDA,06001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-05T00:00:00.000Z,ALT REF,2008-11-07T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23682996,-122.2739459,37.8172428,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,NBC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
1073,10433010,ACTS FULL GOSPEL CHURCH OF GOD IN CHRIST,510-567-1300,1034 66TH AVENUE,NOT AVAILABLE,OAKLAND,CA,94621,3536,ALAMEDA,06001,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-04T00:00:00.000Z,ALT REF,2008-11-04T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23636264,-122.1967029,37.7583945,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,COGIC,NOT AVAILABLE,6000,NOT AVAILABLE,Y,N
1074,10447358,HOLY SPIRIT CATHOLIC CHURCH,707-539-4495,1244 SAINT FRANCIS ROAD,NOT AVAILABLE,SANTA ROSA,CA,95409,4319,SONOMA,06097,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-10T00:00:00.000Z,ALT REF,2008-11-10T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,23827288,-122.6456171,38.4653979,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,Y
1075,10433025,LITTLE COUNTRY CHURCH,530-222-4092,873 CANBY ROAD,NOT AVAILABLE,REDDING,CA,96003,3920,SHASTA,06089,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-10T00:00:00.000Z,ALT REF,2008-11-10T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,105606660,-122.3528286,40.597249,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,CAL,NOT AVAILABLE,2000,NOT AVAILABLE,Y,N
